survey_id,cache_id,wb_region_code,pcn_region_code,country_code,reporting_year,surveyid_year,survey_year,survey_time,survey_acronym,survey_coverage,survey_comparability,comparable_spell,welfare_type,survey_mean_lcu,survey_mean_ppp,predicted_mean_ppp,ppp,cpi,reporting_pop,reporting_gdp,reporting_pce,pop_data_level,gdp_data_level,pce_data_level,cpi_data_level,ppp_data_level,reporting_level,distribution_type,gd_type,is_interpolated,is_used_for_line_up,is_used_for_aggregation,estimation_type,display_cp,interpolation_id
SYR_2003_HIES_V02_M_V02_A_PIP_PC-HIST,SYR_2003_HIES_D1_CON_HIST,MNA,MNA,SYR,1999,2003,2003.5,2003-2004,HIES,national,0,1996 - 2003,consumption,116.47136,8.5371752,8.0117035,22.2628,.61280906,16013992,1277.0613,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,interpolation,1,SYR_1999_national
SYR_1996_HIES_V01_M_V01_A_PIP_PC-HIST,SYR_1996_HIES_D1_CON_HIST,MNA,MNA,SYR,2000,1996,1996.75,1996-1997,HIES,national,0,1996 - 2003,consumption,90.129921,6.7817683,6.5361271,22.2628,.59696144,16410847,1254.5984,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,interpolation,1,SYR_2000_national
SYR_2003_HIES_V02_M_V02_A_PIP_PC-HIST,SYR_2003_HIES_D1_CON_HIST,MNA,MNA,SYR,2000,2003,2003.5,2003-2004,HIES,national,0,1996 - 2003,consumption,116.47136,8.5371752,7.8707824,22.2628,.61280906,16410847,1254.5984,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,interpolation,1,SYR_2000_national
SYR_1996_HIES_V01_M_V01_A_PIP_PC-HIST,SYR_1996_HIES_D1_CON_HIST,MNA,MNA,SYR,2001,1996,1996.75,1996-1997,HIES,national,0,1996 - 2003,consumption,90.129921,6.7817683,6.4644608,22.2628,.59696144,16766555,1240.8422,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,interpolation,1,SYR_2001_national
SYR_2003_HIES_V02_M_V02_A_PIP_PC-HIST,SYR_2003_HIES_D1_CON_HIST,MNA,MNA,SYR,2001,2003,2003.5,2003-2004,HIES,national,0,1996 - 2003,consumption,116.47136,8.5371752,7.784482,22.2628,.61280906,16766555,1240.8422,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,interpolation,1,SYR_2001_national
SYR_1996_HIES_V01_M_V01_A_PIP_PC-HIST,SYR_1996_HIES_D1_CON_HIST,MNA,MNA,SYR,2002,1996,1996.75,1996-1997,HIES,national,0,1996 - 2003,consumption,90.129921,6.7817683,6.5950074,22.2628,.59696144,17084628,1265.9005,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,interpolation,1,SYR_2002_national
SYR_2003_HIES_V02_M_V02_A_PIP_PC-HIST,SYR_2003_HIES_D1_CON_HIST,MNA,MNA,SYR,2002,2003,2003.5,2003-2004,HIES,national,0,1996 - 2003,consumption,116.47136,8.5371752,7.9416862,22.2628,.61280906,17084628,1265.9005,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,interpolation,1,SYR_2002_national
SYR_1996_HIES_V01_M_V01_A_PIP_PC-HIST,SYR_1996_HIES_D1_CON_HIST,MNA,MNA,SYR,2003,1996,1996.75,1996-1997,HIES,national,0,1996 - 2003,consumption,90.129921,6.7817683,7.6611104,22.2628,.59696144,17415214,1331.3401,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,interpolation,1,SYR_2003_national
SYR_2003_HIES_V02_M_V02_A_PIP_PC-HIST,SYR_2003_HIES_D1_CON_HIST,MNA,MNA,SYR,2003,2003,2003.5,2003-2004,HIES,national,0,1996 - 2003,consumption,116.47136,8.5371752,7.6611104,22.2628,.61280906,17415214,1331.3401,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,interpolation,1,SYR_2003_national
SYR_2003_HIES_V02_M_V02_A_PIP_PC-HIST,SYR_2003_HIES_D1_CON_HIST,MNA,MNA,SYR,2004,2003,2003.5,2003-2004,HIES,national,0,1996 - 2003,consumption,116.47136,8.5371752,8.7221251,22.2628,.61280906,17827827,1390.302,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,extrapolation,1,SYR_2004_national
SYR_2003_HIES_V02_M_V02_A_PIP_PC-HIST,SYR_2003_HIES_D1_CON_HIST,MNA,MNA,SYR,2005,2003,2003.5,2003-2004,HIES,national,0,1996 - 2003,consumption,116.47136,8.5371752,8.9951077,22.2628,.61280906,18361178,1433.8152,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,extrapolation,1,SYR_2005_national
SYR_2003_HIES_V02_M_V02_A_PIP_PC-HIST,SYR_2003_HIES_D1_CON_HIST,MNA,MNA,SYR,2006,2003,2003.5,2003-2004,HIES,national,0,1996 - 2003,consumption,116.47136,8.5371752,9.102931,22.2628,.61280906,19059257,1451.0023,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,extrapolation,1,SYR_2006_national
SYR_2003_HIES_V02_M_V02_A_PIP_PC-HIST,SYR_2003_HIES_D1_CON_HIST,MNA,MNA,SYR,2007,2003,2003.5,2003-2004,HIES,national,0,1996 - 2003,consumption,116.47136,8.5371752,9.223155,22.2628,.61280906,19878257,1470.1659,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,extrapolation,1,SYR_2007_national
SYR_2003_HIES_V02_M_V02_A_PIP_PC-HIST,SYR_2003_HIES_D1_CON_HIST,MNA,MNA,SYR,2008,2003,2003.5,2003-2004,HIES,national,0,1996 - 2003,consumption,116.47136,8.5371752,9.2696209,22.2628,.61280906,20664037,1477.5725,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,extrapolation,1,SYR_2008_national
SYR_2003_HIES_V02_M_V02_A_PIP_PC-HIST,SYR_2003_HIES_D1_CON_HIST,MNA,MNA,SYR,2009,2003,2003.5,2003-2004,HIES,national,0,1996 - 2003,consumption,116.47136,8.5371752,9.5667915,22.2628,.61280906,21205873,1524.9414,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,extrapolation,1,SYR_2009_national
SYR_2003_HIES_V02_M_V02_A_PIP_PC-HIST,SYR_2003_HIES_D1_CON_HIST,MNA,MNA,SYR,2010,2003,2003.5,2003-2004,HIES,national,0,1996 - 2003,consumption,116.47136,8.5371752,9.989687,22.2628,.61280906,21362541,1592.3507,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,extrapolation,1,SYR_2010_national
SYR_2003_HIES_V02_M_V02_A_PIP_PC-HIST,SYR_2003_HIES_D1_CON_HIST,MNA,MNA,SYR,2011,2003,2003.5,2003-2004,HIES,national,0,1996 - 2003,consumption,116.47136,8.5371752,9.5254707,22.2628,.61280906,21081814,1518.3549,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,extrapolation,1,SYR_2011_national
SYR_2003_HIES_V02_M_V02_A_PIP_PC-HIST,SYR_2003_HIES_D1_CON_HIST,MNA,MNA,SYR,2012,2003,2003.5,2003-2004,HIES,national,0,1996 - 2003,consumption,116.47136,8.5371752,7.732367,22.2628,.61280906,20438861,1232.5352,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,extrapolation,1,SYR_2012_national
SYR_2003_HIES_V02_M_V02_A_PIP_PC-HIST,SYR_2003_HIES_D1_CON_HIST,MNA,MNA,SYR,2013,2003,2003.5,2003-2004,HIES,national,0,1996 - 2003,consumption,116.47136,8.5371752,6.6676154,22.2628,.61280906,19578466,1062.8143,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,extrapolation,1,SYR_2013_national
SYR_2003_HIES_V02_M_V02_A_PIP_PC-HIST,SYR_2003_HIES_D1_CON_HIST,MNA,MNA,SYR,2014,2003,2003.5,2003-2004,HIES,national,0,1996 - 2003,consumption,116.47136,8.5371752,5.8117099,22.2628,.61280906,18710711,926.38336,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,extrapolation,1,SYR_2014_national
SYR_2003_HIES_V02_M_V02_A_PIP_PC-HIST,SYR_2003_HIES_D1_CON_HIST,MNA,MNA,SYR,2015,2003,2003.5,2003-2004,HIES,national,0,1996 - 2003,consumption,116.47136,8.5371752,5.1357408,22.2628,.61280906,17997411,818.63428,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,extrapolation,1,SYR_2015_national
SYR_2003_HIES_V02_M_V02_A_PIP_PC-HIST,SYR_2003_HIES_D1_CON_HIST,MNA,MNA,SYR,2016,2003,2003.5,2003-2004,HIES,national,0,1996 - 2003,consumption,116.47136,8.5371752,4.4885068,22.2628,.61280906,17465567,715.46558,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,extrapolation,1,SYR_2016_national
SYR_2003_HIES_V02_M_V02_A_PIP_PC-HIST,SYR_2003_HIES_D1_CON_HIST,MNA,MNA,SYR,2017,2003,2003.5,2003-2004,HIES,national,0,1996 - 2003,consumption,116.47136,8.5371752,3.6351244,22.2628,.61280906,17095669,579.43689,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,extrapolation,1,SYR_2017_national
SYR_2003_HIES_V02_M_V02_A_PIP_PC-HIST,SYR_2003_HIES_D1_CON_HIST,MNA,MNA,SYR,2018,2003,2003.5,2003-2004,HIES,national,0,1996 - 2003,consumption,116.47136,8.5371752,3.2128174,22.2628,.61280906,16945062,512.1214,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,extrapolation,1,SYR_2018_national
SYR_2003_HIES_V02_M_V02_A_PIP_PC-HIST,SYR_2003_HIES_D1_CON_HIST,MNA,MNA,SYR,2019,2003,2003.5,2003-2004,HIES,national,0,1996 - 2003,consumption,116.47136,8.5371752,3.1409364,22.2628,.61280906,17070132,500.66354,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,extrapolation,1,SYR_2019_national
TCD_2003_ECOSIT-II_V01_M_V01_A_PIP_PC-GPWG,TCD_2003_ECOSIT-II_D1_CON_GPWG,SSA,SSA,TCD,1981,2003,2003,2003,ECOSIT-II,national,0,2003 - 2011,consumption,438.92868,2.1335034,1.5132154,250.25089,.82210064,4612858,329.45294,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,extrapolation,1,TCD_1981_national
TCD_2003_ECOSIT-II_V01_M_V01_A_PIP_PC-GPWG,TCD_2003_ECOSIT-II_D1_CON_GPWG,SSA,SSA,TCD,1982,2003,2003,2003,ECOSIT-II,national,0,2003 - 2011,consumption,438.92868,2.1335034,1.5585439,250.25089,.82210064,4718157,339.32172,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,extrapolation,1,TCD_1982_national
TCD_2003_ECOSIT-II_V01_M_V01_A_PIP_PC-GPWG,TCD_2003_ECOSIT-II_D1_CON_GPWG,SSA,SSA,TCD,1983,2003,2003,2003,ECOSIT-II,national,0,2003 - 2011,consumption,438.92868,2.1335034,1.7603116,250.25089,.82210064,4832316,383.25,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,extrapolation,1,TCD_1983_national
TCD_2003_ECOSIT-II_V01_M_V01_A_PIP_PC-GPWG,TCD_2003_ECOSIT-II_D1_CON_GPWG,SSA,SSA,TCD,1984,2003,2003,2003,ECOSIT-II,national,0,2003 - 2011,consumption,438.92868,2.1335034,1.750996,250.25089,.82210064,4957561,381.22183,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,extrapolation,1,TCD_1984_national
TCD_2003_ECOSIT-II_V01_M_V01_A_PIP_PC-GPWG,TCD_2003_ECOSIT-II_D1_CON_GPWG,SSA,SSA,TCD,1985,2003,2003,2003,ECOSIT-II,national,0,2003 - 2011,consumption,438.92868,2.1335034,2.0748966,250.25089,.82210064,5095400,451.74054,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,extrapolation,1,TCD_1985_national
TCD_2003_ECOSIT-II_V01_M_V01_A_PIP_PC-GPWG,TCD_2003_ECOSIT-II_D1_CON_GPWG,SSA,SSA,TCD,1986,2003,2003,2003,ECOSIT-II,national,0,2003 - 2011,consumption,438.92868,2.1335034,1.9326003,250.25089,.82210064,5247281,420.76019,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,extrapolation,1,TCD_1986_national
TCD_2003_ECOSIT-II_V01_M_V01_A_PIP_PC-GPWG,TCD_2003_ECOSIT-II_D1_CON_GPWG,SSA,SSA,TCD,1987,2003,2003,2003,ECOSIT-II,national,0,2003 - 2011,consumption,438.92868,2.1335034,1.8287337,250.25089,.82210064,5412844,398.14664,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,extrapolation,1,TCD_1987_national
TCD_2003_ECOSIT-II_V01_M_V01_A_PIP_PC-GPWG,TCD_2003_ECOSIT-II_D1_CON_GPWG,SSA,SSA,TCD,1988,2003,2003,2003,ECOSIT-II,national,0,2003 - 2011,consumption,438.92868,2.1335034,2.045074,250.25089,.82210064,5589624,445.24765,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,extrapolation,1,TCD_1988_national
TCD_2003_ECOSIT-II_V01_M_V01_A_PIP_PC-GPWG,TCD_2003_ECOSIT-II_D1_CON_GPWG,SSA,SSA,TCD,1989,2003,2003,2003,ECOSIT-II,national,0,2003 - 2011,consumption,438.92868,2.1335034,2.0765021,250.25089,.82210064,5773930,452.09009,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,extrapolation,1,TCD_1989_national
TCD_2003_ECOSIT-II_V01_M_V01_A_PIP_PC-GPWG,TCD_2003_ECOSIT-II_D1_CON_GPWG,SSA,SSA,TCD,1990,2003,2003,2003,ECOSIT-II,national,0,2003 - 2011,consumption,438.92868,2.1335034,1.9265664,250.25089,.82210064,5963250,419.4465,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,extrapolation,1,TCD_1990_national
TCD_2003_ECOSIT-II_V01_M_V01_A_PIP_PC-GPWG,TCD_2003_ECOSIT-II_D1_CON_GPWG,SSA,SSA,TCD,1991,2003,2003,2003,ECOSIT-II,national,0,2003 - 2011,consumption,438.92868,2.1335034,2.0251734,250.25089,.82210064,6157085,440.91495,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,extrapolation,1,TCD_1991_national
TCD_2003_ECOSIT-II_V01_M_V01_A_PIP_PC-GPWG,TCD_2003_ECOSIT-II_D1_CON_GPWG,SSA,SSA,TCD,1992,2003,2003,2003,ECOSIT-II,national,0,2003 - 2011,consumption,438.92868,2.1335034,2.1185191,250.25089,.82210064,6356741,461.23792,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,extrapolation,1,TCD_1992_national
TCD_2003_ECOSIT-II_V01_M_V01_A_PIP_PC-GPWG,TCD_2003_ECOSIT-II_D1_CON_GPWG,SSA,SSA,TCD,1993,2003,2003,2003,ECOSIT-II,national,0,2003 - 2011,consumption,438.92868,2.1335034,1.7293392,250.25089,.82210064,6563925,376.50677,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,extrapolation,1,TCD_1993_national
TCD_2003_ECOSIT-II_V01_M_V01_A_PIP_PC-GPWG,TCD_2003_ECOSIT-II_D1_CON_GPWG,SSA,SSA,TCD,1994,2003,2003,2003,ECOSIT-II,national,0,2003 - 2011,consumption,438.92868,2.1335034,1.8436531,250.25089,.82210064,6781057,401.39487,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,extrapolation,1,TCD_1994_national
TCD_2003_ECOSIT-II_V01_M_V01_A_PIP_PC-GPWG,TCD_2003_ECOSIT-II_D1_CON_GPWG,SSA,SSA,TCD,1995,2003,2003,2003,ECOSIT-II,national,0,2003 - 2011,consumption,438.92868,2.1335034,1.8054525,250.25089,.82210064,7010159,393.07794,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,extrapolation,1,TCD_1995_national
TCD_2003_ECOSIT-II_V01_M_V01_A_PIP_PC-GPWG,TCD_2003_ECOSIT-II_D1_CON_GPWG,SSA,SSA,TCD,1996,2003,2003,2003,ECOSIT-II,national,0,2003 - 2011,consumption,438.92868,2.1335034,1.7841443,250.25089,.82210064,7250974,388.43878,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,extrapolation,1,TCD_1996_national
TCD_2003_ECOSIT-II_V01_M_V01_A_PIP_PC-GPWG,TCD_2003_ECOSIT-II_D1_CON_GPWG,SSA,SSA,TCD,1997,2003,2003,2003,ECOSIT-II,national,0,2003 - 2011,consumption,438.92868,2.1335034,1.8215716,250.25089,.82210064,7503494,396.58734,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,extrapolation,1,TCD_1997_national
TCD_2003_ECOSIT-II_V01_M_V01_A_PIP_PC-GPWG,TCD_2003_ECOSIT-II_D1_CON_GPWG,SSA,SSA,TCD,1998,2003,2003,2003,ECOSIT-II,national,0,2003 - 2011,consumption,438.92868,2.1335034,1.8813647,250.25089,.82210064,7770053,409.60535,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,extrapolation,1,TCD_1998_national
TCD_2003_ECOSIT-II_V01_M_V01_A_PIP_PC-GPWG,TCD_2003_ECOSIT-II_D1_CON_GPWG,SSA,SSA,TCD,1999,2003,2003,2003,ECOSIT-II,national,0,2003 - 2011,consumption,438.92868,2.1335034,1.8027472,250.25089,.82210064,8053532,392.48895,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,extrapolation,1,TCD_1999_national
TCD_2003_ECOSIT-II_V01_M_V01_A_PIP_PC-GPWG,TCD_2003_ECOSIT-II_D1_CON_GPWG,SSA,SSA,TCD,2000,2003,2003,2003,ECOSIT-II,national,0,2003 - 2011,consumption,438.92868,2.1335034,1.7222788,250.25089,.82210064,8355654,374.9696,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,extrapolation,1,TCD_2000_national
TCD_2003_ECOSIT-II_V01_M_V01_A_PIP_PC-GPWG,TCD_2003_ECOSIT-II_D1_CON_GPWG,SSA,SSA,TCD,2001,2003,2003,2003,ECOSIT-II,national,0,2003 - 2011,consumption,438.92868,2.1335034,1.8516214,250.25089,.82210064,8678049,403.1297,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,extrapolation,1,TCD_2001_national
TCD_2003_ECOSIT-II_V01_M_V01_A_PIP_PC-GPWG,TCD_2003_ECOSIT-II_D1_CON_GPWG,SSA,SSA,TCD,2002,2003,2003,2003,ECOSIT-II,national,0,2003 - 2011,consumption,438.92868,2.1335034,1.9328563,250.25089,.82210064,9019226,420.81595,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,extrapolation,1,TCD_2002_national
TCD_2003_ECOSIT-II_V01_M_V01_A_PIP_PC-GPWG,TCD_2003_ECOSIT-II_D1_CON_GPWG,SSA,SSA,TCD,2003,2003,2003,2003,ECOSIT-II,national,0,2003 - 2011,consumption,438.92868,2.1335034,2.1335034,250.25089,.82210064,9373913,464.50027,,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,survey,1,TCD_2003_national
TCD_2003_ECOSIT-II_V01_M_V01_A_PIP_PC-GPWG,TCD_2003_ECOSIT-II_D1_CON_GPWG,SSA,SSA,TCD,2004,2003,2003,2003,ECOSIT-II,national,0,2003 - 2011,consumption,438.92868,2.1335034,2.7575548,250.25089,.82210064,9734761,597.70038,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,interpolation,1,TCD_2004_national
TCD_2011_ECOSIT-III_V01_M_V03_A_PIP_PC-GPWG,TCD_2011_ECOSIT-III_D1_CON_GPWG,SSA,SSA,TCD,2004,2011,2011,2011,ECOSIT-III,national,0,2003 - 2011,consumption,810.79785,3.2399402,2.7575548,250.25089,1,9734761,597.70038,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,interpolation,1,TCD_2004_national
TCD_2003_ECOSIT-II_V01_M_V01_A_PIP_PC-GPWG,TCD_2003_ECOSIT-II_D1_CON_GPWG,SSA,SSA,TCD,2005,2003,2003,2003,ECOSIT-II,national,0,2003 - 2011,consumption,438.92868,2.1335034,3.1251531,250.25089,.82210064,10096630,676.16211,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,interpolation,1,TCD_2005_national
TCD_2011_ECOSIT-III_V01_M_V03_A_PIP_PC-GPWG,TCD_2011_ECOSIT-III_D1_CON_GPWG,SSA,SSA,TCD,2005,2011,2011,2011,ECOSIT-III,national,0,2003 - 2011,consumption,810.79785,3.2399402,3.1251531,250.25089,1,10096630,676.16211,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,interpolation,1,TCD_2005_national
TCD_2003_ECOSIT-II_V01_M_V01_A_PIP_PC-GPWG,TCD_2003_ECOSIT-II_D1_CON_GPWG,SSA,SSA,TCD,2006,2003,2003,2003,ECOSIT-II,national,0,2003 - 2011,consumption,438.92868,2.1335034,3.0357745,250.25089,.82210064,10457122,657.08472,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,interpolation,1,TCD_2006_national
TCD_2011_ECOSIT-III_V01_M_V03_A_PIP_PC-GPWG,TCD_2011_ECOSIT-III_D1_CON_GPWG,SSA,SSA,TCD,2006,2011,2011,2011,ECOSIT-III,national,0,2003 - 2011,consumption,810.79785,3.2399402,3.0357745,250.25089,1,10457122,657.08472,,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,interpolation,1,TCD_2006_national
TCD_2003_ECOSIT-II_V01_M_V01_A_PIP_PC-GPWG,TCD_2003_ECOSIT-II_D1_CON_GPWG,SSA,SSA,TCD,2007,2003,2003,2003,ECOSIT-II,national,0,2003 - 2011,consumption,438.92868,2.1335034,3.0304232,250.25089,.82210064,10818031,655.94257,471.57706,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,interpolation,1,TCD_2007_national
TCD_2011_ECOSIT-III_V01_M_V03_A_PIP_PC-GPWG,TCD_2011_ECOSIT-III_D1_CON_GPWG,SSA,SSA,TCD,2007,2011,2011,2011,ECOSIT-III,national,0,2003 - 2011,consumption,810.79785,3.2399402,3.0304232,250.25089,1,10818031,655.94257,471.57706,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,interpolation,1,TCD_2007_national
TCD_2003_ECOSIT-II_V01_M_V01_A_PIP_PC-GPWG,TCD_2003_ECOSIT-II_D1_CON_GPWG,SSA,SSA,TCD,2008,2003,2003,2003,ECOSIT-II,national,0,2003 - 2011,consumption,438.92868,2.1335034,3.0207186,250.25089,.82210064,11183589,653.87115,480.52847,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,interpolation,1,TCD_2008_national
TCD_2011_ECOSIT-III_V01_M_V03_A_PIP_PC-GPWG,TCD_2011_ECOSIT-III_D1_CON_GPWG,SSA,SSA,TCD,2008,2011,2011,2011,ECOSIT-III,national,0,2003 - 2011,consumption,810.79785,3.2399402,3.0207186,250.25089,1,11183589,653.87115,480.52847,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,interpolation,1,TCD_2008_national
TCD_2003_ECOSIT-II_V01_M_V01_A_PIP_PC-GPWG,TCD_2003_ECOSIT-II_D1_CON_GPWG,SSA,SSA,TCD,2009,2003,2003,2003,ECOSIT-II,national,0,2003 - 2011,consumption,438.92868,2.1335034,3.0459297,250.25089,.82210064,11560142,659.25232,516.8504,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,interpolation,1,TCD_2009_national
TCD_2011_ECOSIT-III_V01_M_V03_A_PIP_PC-GPWG,TCD_2011_ECOSIT-III_D1_CON_GPWG,SSA,SSA,TCD,2009,2011,2011,2011,ECOSIT-III,national,0,2003 - 2011,consumption,810.79785,3.2399402,3.0459297,250.25089,1,11560142,659.25232,516.8504,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,interpolation,1,TCD_2009_national
TCD_2003_ECOSIT-II_V01_M_V01_A_PIP_PC-GPWG,TCD_2003_ECOSIT-II_D1_CON_GPWG,SSA,SSA,TCD,2010,2003,2003,2003,ECOSIT-II,national,0,2003 - 2011,consumption,438.92868,2.1335034,3.3255563,250.25089,.82210064,11952134,724.03058,532.33649,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,interpolation,1,TCD_2010_national
TCD_2011_ECOSIT-III_V01_M_V03_A_PIP_PC-GPWG,TCD_2011_ECOSIT-III_D1_CON_GPWG,SSA,SSA,TCD,2010,2011,2011,2011,ECOSIT-III,national,0,2003 - 2011,consumption,810.79785,3.2399402,3.3479958,250.25089,1,11952134,724.03058,532.33649,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,interpolation,1,TCD_2010_national
TCD_2011_ECOSIT-III_V01_M_V03_A_PIP_PC-GPWG,TCD_2011_ECOSIT-III_D1_CON_GPWG,SSA,SSA,TCD,2011,2011,2011,2011,ECOSIT-III,national,0,2003 - 2011,consumption,810.79785,3.2399402,3.2399402,250.25089,1,12360986,700.66272,532.34509,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,survey,1,TCD_2011_national
TCD_2011_ECOSIT-III_V01_M_V03_A_PIP_PC-GPWG,TCD_2011_ECOSIT-III_D1_CON_GPWG,SSA,SSA,TCD,2012,2011,2011,2011,ECOSIT-III,national,0,2003 - 2011,consumption,810.79785,3.2399402,3.4108005,250.25089,1,12784748,737.61261,559.68787,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,interpolation,1,TCD_2012_national
TCD_2018_EHCVM_V01_M_V02_A_PIP_PC-GPWG,TCD_2018_EHCVM_D1_CON_GPWG,SSA,SSA,TCD,2012,2018,2018.5,2018-2019,EHCVM,national,1,2018,consumption,940.33569,3.2414258,3.6260102,250.25089,1.1592343,12784748,737.61261,559.68787,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,interpolation,1,TCD_2012_national
TCD_2011_ECOSIT-III_V01_M_V03_A_PIP_PC-GPWG,TCD_2011_ECOSIT-III_D1_CON_GPWG,SSA,SSA,TCD,2013,2011,2011,2011,ECOSIT-III,national,0,2003 - 2011,consumption,810.79785,3.2399402,3.4864047,250.25089,1,13220433,753.96265,588.83118,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,interpolation,1,TCD_2013_national
TCD_2018_EHCVM_V01_M_V02_A_PIP_PC-GPWG,TCD_2018_EHCVM_D1_CON_GPWG,SSA,SSA,TCD,2013,2018,2018.5,2018-2019,EHCVM,national,1,2018,consumption,940.33569,3.2414258,3.7063849,250.25089,1.1592343,13220433,753.96265,588.83118,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,interpolation,1,TCD_2013_national
TCD_2011_ECOSIT-III_V01_M_V03_A_PIP_PC-GPWG,TCD_2011_ECOSIT-III_D1_CON_GPWG,SSA,SSA,TCD,2014,2011,2011,2011,ECOSIT-III,national,0,2003 - 2011,consumption,810.79785,3.2399402,3.6060951,250.25089,1,13663562,779.84662,608.92212,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,interpolation,1,TCD_2014_national
TCD_2018_EHCVM_V01_M_V02_A_PIP_PC-GPWG,TCD_2018_EHCVM_D1_CON_GPWG,SSA,SSA,TCD,2014,2018,2018.5,2018-2019,EHCVM,national,1,2018,consumption,940.33569,3.2414258,3.8336275,250.25089,1.1592343,13663562,779.84662,608.92212,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,interpolation,1,TCD_2014_national
TCD_2011_ECOSIT-III_V01_M_V03_A_PIP_PC-GPWG,TCD_2011_ECOSIT-III_D1_CON_GPWG,SSA,SSA,TCD,2015,2011,2011,2011,ECOSIT-III,national,0,2003 - 2011,consumption,810.79785,3.2399402,3.5883992,250.25089,1,14110971,776.01978,568.97882,national,national,national,national,national,national,micro,,TRUE,TRUE,FALSE,interpolation,1,TCD_2015_national
