country_code,data_level,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46
GUM,urban,86738,90698,94441,97629,99551,101516,103535,105569,107645,109717,111797,113895,116050,118471,121615,124828,128028,131119,133994,136641,139050,141208,143095,144651,145812,146696,147368,147872,148317,148697,149034,149361,149691,150031,150409,150834,151374,152070,153004,154177,155572,157117,158694,160239
GUY,national,762424,770128,776257,780153,781734,781249,778953,775217,770439,764447,757451,750641,745581,743306,744477,748596,754141,758896,761298,760801,757975,753778,749676,746718,745206,744789,745142,745737,746156,746335,746477,746815,747718,749430,752029,755388,759281,763371,767433,771363,775218,779007,782775,786559
GUY,rural,532279,536818,540236,542300,544118,544491,543592,541691,539053,535549,531329,527228,524345,523414,524908,528479,533065,537101,539479,539804,538473,536155,533904,532455,532032,532390,534215,536453,538560,540481,542368,544391,546814,549827,553493,555966,558831,561734,564516,567091,569491,571744,573860,575871
GUY,urban,230145,233310,236021,237853,237616,236758,235361,233526,231386,228898,226122,223413,221236,219892,219569,220117,221076,221795,221819,220997,219502,217623,215772,214263,213174,212399,210927,209284,207596,205854,204109,202424,200904,199603,198536,199422,200450,201637,202917,204272,205727,207263,208915,210688
HKG,national,4583700,4667500,4929700,5063100,5183400,5264500,5345100,5397900,5456200,5524600,5580500,5627600,5686200,5704500,5752000,5800500,5901000,6035400,6156100,6435500,6489300,6543700,6606500,6665000,6714300,6744100,6730800,6783500,6813200,6857100,6916300,6957800,6972800,7024200,7071600,7150100,7178900,7229500,7291300,7336600,7391700,7451000,7507400,7481800
HKG,rural,437973,429363,436525,431477,425350,416422,407510,396584,386299,317775,175228,95163,51517,27553,9663,1218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HKG,urban,4145727,4238137,4493175,4631623,4758050,4848078,4937590,5001316,5069901,5206825,5405272,5532437,5634683,5676947,5742337,5799282,5901000,6035400,6156100,6435500,6489300,6543700,6606500,6665000,6714300,6744100,6730800,6783500,6813200,6857100,6916300,6957800,6972800,7024200,7071600,7150100,7178900,7229500,7291300,7336600,7391700,7451000,7507400,7481800
HND,national,3352825,3458102,3566661,3678274,3792922,3910642,4031333,4154864,4281167,4410270,4542218,4677023,4814696,4955302,5098594,5244677,5394416,5548969,5709010,5874814,6045704,6220405,6397140,6574510,6751912,6929267,7106323,7282953,7458982,7634295,7808520,7980955,8150780,8317467,8480670,8640692,8798524,8955579,9112904,9270794,9429016,9587523,9746115,9904608
HND,rural,2239687,2290923,2342975,2395660,2448900,2502654,2556792,2611124,2665669,2720299,2774977,2830488,2890310,2950387,3010567,3070863,3131836,3193931,3257504,3322677,3388980,3455622,3521498,3585869,3648463,3699536,3747377,3792452,3835036,3874786,3911678,3945305,3975543,4001949,4024672,4043671,4059815,4073535,4085771,4096486,4105676,4113431,4119683,4124378
HND,urban,1113138,1167179,1223686,1282614,1344022,1407988,1474541,1543740,1615498,1689971,1767241,1846535,1924386,2004915,2088027,2173814,2262580,2355038,2451506,2552137,2656724,2764783,2875642,2988641,3103449,3229731,3358946,3490501,3623946,3759509,3896842,4035650,4175237,4315518,4455998,4597021,4738709,4882044,5027133,5174308,5323340,5474092,5626432,5780230
HRV,national,4559571,4581085,4594778,4599782,4611509,4634234,4658254,4680285,4701417,4721446,4739745,4755207,4767260,4777368,4689022,4575818,4600463,4652024,4620030,4557097,4534920,4532135,4512597,4468302,4299642,4302174,4303399,4304600,4310145,4311159,4310217,4309705,4305181,4295427,4280622,4267558,4255689,4238389,4203604,4174349,4124531,4087843,4065253,4047200
HRV,rural,2497414,2477863,2453749,2424775,2403196,2398819,2394948,2389894,2384230,2377862,2370489,2361531,2350879,2339143,2280881,2215245,2216595,2230739,2204725,2164211,2143249,2131554,2111986,2080978,1993228,1987174,1980467,1973788,1969090,1962310,1954640,1947168,1937891,1926284,1912496,1898807,1885015,1868155,1843070,1819891,1787283,1759939,1738221,1717915
HRV,urban,2062157,2103222,2141029,2175007,2208313,2235415,2263306,2290391,2317187,2343584,2369256,2393676,2416381,2438225,2408141,2360573,2383868,2421285,2415305,2392886,2391671,2400581,2400611,2387324,2306414,2315000,2322932,2330812,2341055,2348849,2355577,2362537,2367290,2369143,2368126,2368751,2370674,2370234,2360534,2354458,2337248,2327904,2327032,2329285
HTI,national,5294625,5404020,5520187,5643175,5773367,5910223,6051617,6194686,6337275,6478537,6618742,6758222,6897755,7037915,7178611,7319491,7460684,7602318,7744509,7887312,8030721,8174680,8319070,8463802,8608810,8754148,8900108,9047082,9195289,9344784,9495336,9646570,9798046,9949318,10100320,10250922,10400672,10549007,10695540,10839976,10982367,11123183,11263079,11402533
HTI,rural,4211398,4296952,4387831,4484010,4585901,4693013,4758992,4813457,4863161,4907168,4945723,4978850,5007425,5031405,5050799,5065088,5118775,5170565,5220574,5268724,5316980,5363489,5408061,5450688,5401942,5345720,5282659,5276349,5274602,5270084,5262885,5252461,5239211,5222497,5202473,5179073,5152493,5122176,5088189,5051862,5013890,4974510,4934130,4893055
HTI,urban,1083227,1107068,1132356,1159165,1187466,1217210,1292625,1381229,1474114,1571369,1673019,1779372,1890330,2006510,2127812,2254403,2341909,2431753,2523935,2618588,2713741,2811191,2911009,3013114,3206868,3408428,3617449,3770733,3920687,4074700,4232451,4394109,4558835,4726821,4897847,5071849,5248179,5426831,5607351,5788114,5968477,6148673,6328949,6509478
HUN,national,10648031,10684822,10704152,10711122,10711848,10705535,10689463,10668095,10648713,10630564,10612741,10596487,10481719,10373988,10373400,10369341,10357523,10343355,10328965,10311238,10290486,10266570,10237530,10210971,10187576,10158608,10129552,10107146,10087065,10071370,10055780,10038188,10022650,10000023,9971727,9920362,9893082,9866468,9843028,9814023,9787966,9775564,9771141,9749763
HUN,rural,3932744,3902097,3864948,3835546,3816417,3794791,3769746,3742901,3716933,3691570,3666384,3641801,3583700,3543962,3556728,3568401,3577385,3585524,3593550,3600375,3606198,3610855,3613643,3617236,3599271,3547284,3495810,3446941,3392784,3334127,3276073,3217942,3161144,3108907,3055537,3008052,2972574,2937544,2903693,2867756,2832442,2800601,2770705,2735589
HUN,urban,6715287,6782725,6839204,6875576,6895431,6910744,6919717,6925194,6931780,6938994,6946357,6954686,6898019,6830026,6816672,6800940,6780138,6757831,6735415,6710863,6684288,6655715,6623887,6593735,6588305,6611324,6633742,6660205,6694281,6737243,6779707,6820246,6861506,6891116,6916190,6912310,6920508,6928924,6939335,6946267,6955524,6974963,7000436,7014174
IDN,national,137278057,140621731,144009844,147447834,150938224,154468240,158009248,161523360,164982448,168374287,171702752,174975952,178209147,181413398,184591897,187739786,190851184,193917458,196934257,199901231,202826444,205724597,208615171,211513822,214427419,217357790,220309473,223285666,226289468,229318262,232374239,235469755,238620554,241834226,245115988,248451714,251805314,255128076,258383257,261556386,264650969,267670549,270625567,273523621
IDN,rural,109276079,111153041,113013165,114855965,116501664,118004464,119431288,120748400,121940176,122992365,123909296,124694864,125368353,125929924,126236861,126343244,126328216,126176272,125888254,125468008,124928920,124272057,123516870,122673786,122688936,122659348,122589003,122474421,122327561,122139493,121915144,121655449,121376731,121125090,121099554,121055613,120979863,120841413,120631391,120344709,119995396,119581818,119115843,118597107
IDN,urban,28001978,29468690,30996679,32591869,34436556,36463772,38577960,40774956,43042272,45381922,47793464,50281088,52840794,55483474,58355036,61396542,64522968,67741186,71046003,74433223,77897524,81452540,85098301,88840036,91738483,94698442,97720470,100811245,103961907,107178769,110459095,113814306,117243823,120709136,124016434,127396101,130825451,134286663,137751866,141211677,144655573,148088731,151509724,154926514
IMN,national,61335,62260,63026,63546,63778,63765,63697,63812,64277,65200,66476,67927,69263,70292,70928,71262,71431,71662,72133,72884,73851,74936,75996,76942,77707,78318,78878,79515,80293,81283,82406,83515,84379,84856,84889,84534,83985,83488,83232,83296,83610,84073,84589,85032
IMN,rural,29567,30015,30386,30639,30754,30750,30719,30777,31004,31452,32070,32772,33419,33919,34226,34381,34455,34560,34780,35136,35596,36113,36619,37068,37429,37709,37965,38257,38617,39079,39604,40122,40522,40736,40737,40537,40232,39939,39747,39696,39750,39861,39981,40052
IMN,urban,31768,32245,32640,32907,33024,33015,32978,33035,33273,33748,34406,35155,35844,36373,36702,36881,36976,37102,37353,37748,38255,38823,39377,39874,40278,40609,40913,41258,41676,42204,42802,43393,43857,44120,44152,43997,43753,43549,43485,43600,43860,44212,44608,44980
IND,national,652408766,667499815,682995348,698952837,715385024,732239488,749428928,766833408,784360000,801975250,819682112,837468928,855334675,873277799,891273202,909307018,927403866,945601828,963922586,982365248,1000900028,1019483586,1038058154,1056575548,1075000094,1093317187,1111523146,1129623466,1147609924,1165486291,1183209471,1200669762,1217726217,1234281163,1250287939,1265780243,1280842119,1295600768,1310152392,1324517250,1338676779,1352642283,1366417756,1380004385
IND,rural,508709211,518120031,527709526,537508711,547863296,559086848,570472832,581926848,593384064,604809635,616212416,627574080,638892235,650181520,661520796,673032682,684507519,695972401,707451704,718924359,730376768,741776257,753080049,764252791,774881568,784520681,793938753,803128396,812106163,820863650,829358847,837515186,845260299,852517999,859247883,865363321,870934216,876033415,880723742,885015936,888881381,892338114,895386227,898024053
IND,urban,143699555,149379784,155285822,161444126,167521712,173152672,178956144,184906544,190975968,197165615,203469680,209894848,216442440,223096279,229752406,236274336,242896347,249629427,256470882,263440889,270523260,277707329,284978105,292322757,300118526,308796506,317584393,326495070,335503761,344622641,353850624,363154576,372465918,381763164,391040056,400416922,409907903,419567353,429428650,439501314,449795398,460304169,471031529,481980332
IRL,national,3282200,3329100,3373750,3412800,3453000,3485800,3510600,3532423,3538082,3539690,3540057,3524949,3511009,3513974,3534235,3558430,3576261,3590386,3608841,3637510,3674171,3712696,3754786,3805174,3866243,3931947,3996521,4070262,4159914,4273591,4398942,4489544,4535375,4560155,4580084,4599533,4623816,4657740,4701957,4755335,4807388,4867316,4934340,4994724
IRL,rural,1499473,1509580,1518390,1524395,1531958,1540933,1546244,1550204,1547026,1542349,1538049,1527078,1516615,1513504,1517141,1519699,1519482,1517620,1517554,1521461,1527757,1534680,1542842,1554223,1569733,1586580,1601606,1619883,1644123,1677897,1718227,1744592,1753285,1753744,1752249,1750490,1750530,1754105,1761447,1771980,1781281,1792632,1805722,1815432
IRL,urban,1782727,1819520,1855360,1888405,1921042,1944867,1964356,1982219,1991056,1997341,2002008,1997871,1994394,2000470,2017094,2038731,2056779,2072766,2091287,2116049,2146414,2178016,2211944,2250951,2296510,2345367,2394915,2450379,2515791,2595694,2680715,2744952,2782090,2806411,2827835,2849043,2873286,2903635,2940510,2983355,3026107,3074684,3128618,3179292
IRN,national,34803041,35960811,37237145,38650244,40199912,41869232,43636840,45472792,47347196,49260263,51193784,53077312,54822005,56366212,57679025,58780376,59723761,60590608,61442658,62294919,63136309,63971836,64800875,65623397,66449111,67284801,68122947,68951279,69762345,70554756,71336476,72120608,72924833,73762519,74634959,75539881,76481963,77465769,78492208,79563991,80673888,81800204,82913893,83992953
IRN,rural,18282037,18624104,19009190,19443778,19925488,20442652,20982336,21528184,22066160,22594205,23182080,23748382,24234616,24615125,24879847,24891726,24774013,24611905,24432059,24240822,24084608,23933143,23770257,23596861,23417996,23234787,23044631,22844248,22632300,22408896,22211325,22027076,21844634,21667002,21494868,21336239,21189328,21047449,20911894,20782114,20657356,20533487,20404280,20264140
IRN,urban,16521004,17336707,18227955,19206466,20274424,21426580,22654500,23944608,25281036,26666058,28011702,29328930,30587389,31751087,32799178,33888650,34949748,35978703,37010599,38054097,39051701,40038693,41030618,42026536,43031115,44050014,45078316,46107031,47130045,48145860,49125151,50093532,51080199,52095517,53140091,54203642,55292635,56418320,57580314,58781877,60016532,61266717,62509613,63728813
IRQ,national,12462059,12860678,13259107,13653348,14044115,14432466,14815653,15190396,15555807,15909764,16257072,16612319,16994942,17419113,17889457,18402740,18955087,19539348,20149342,20783073,21439579,22114330,22802061,23497589,24208178,24931922,25644503,26313838,26922279,27448124,27911242,28385739,28973157,29741977,30725305,31890012,33157061,34411949,35572269,36610632,37552789,38433604,39309789,40222503
IRQ,rural,4560615,4606952,4660311,4707538,4749298,4785950,4816865,4840875,4858545,4869024,4874358,4971735,5117347,5276946,5452349,5642832,5847265,6063841,6290625,6527340,6773835,6990782,7195874,7402680,7613472,7827626,8037500,8233074,8408905,8558600,8687932,8820301,8987473,9189379,9442501,9748139,10081404,10406862,10699783,10948776,11161440,11348290,11526416,11707564
IRQ,urban,7901444,8253726,8598796,8945810,9294817,9646516,9998788,10349521,10697262,11040740,11382714,11640584,11877595,12142167,12437108,12759908,13107822,13475507,13858717,14255733,14665744,15123548,15606187,16094909,16594706,17104296,17607003,18080764,18513374,18889524,19223310,19565438,19985684,20552598,21282804,22141873,23075657,24005087,24872486,25661856,26391349,27085314,27783373,28514939
ISL,national,221799,223537,225735,228138,230755,233860,236977,239511,241405,243180,245859,249740,252852,254826,257797,261057,263725,266021,267468,268916,271128,274047,277381,281205,284968,287523,289521,292074,296734,303782,311566,317414,318499,318041,319014,320716,323764,327386,330815,335439,343400,352721,360563,366425
ISL,rural,28111,27620,27190,26783,26461,26192,25921,25582,25179,24765,24446,24240,23960,23571,23377,23203,22978,22718,22387,22059,21799,21592,21450,21369,21281,21098,20877,20696,20662,20782,20943,20965,20667,20437,20458,20526,20614,20733,20841,21015,21384,21823,22157,22359
ISL,urban,193688,195917,198545,201355,204294,207668,211056,213929,216226,218415,221413,225500,228892,231255,234420,237854,240747,243303,245081,246857,249329,252455,255931,259836,263687,266425,268644,271378,276072,283000,290623,296449,297832,297604,298556,300190,303150,306653,309974,314424,322016,330898,338406,344066
ISR,national,3613000,3690000,3786000,3878000,3956000,4031000,4105000,4159000,4233000,4299000,4369000,4442000,4518000,4660000,4949000,5123000,5261000,5399000,5545000,5692000,5836000,5971000,6125000,6289000,6439000,6570000,6689700,6809000,6930100,7053700,7180100,7308800,7485600,7623600,7765800,7910500,8059500,8215700,8380100,8546000,8713300,8882800,9054000,9216900
ISR,rural,453431,448778,446180,442751,437534,431841,426592,427587,430581,432651,434978,437537,440279,449271,471986,483355,491062,498490,506480,515524,524715,532971,542736,553243,562318,569619,575782,581761,587811,593922,600185,606484,616589,623153,629651,636004,642262,648712,655408,661802,667787,673494,678959,683249
ISR,urban,3159569,3241222,3339820,3435249,3518466,3599159,3678408,3731413,3802419,3866349,3934022,4004463,4077721,4210729,4477014,4639645,4769938,4900510,5038520,5176476,5311285,5438029,5582264,5735757,5876682,6000381,6113918,6227239,6342289,6459778,6579915,6702316,6869011,7000447,7136149,7274496,7417238,7566988,7724692,7884198,8045513,8209306,8375041,8533651
ITA,national,55955411,56155143,56317749,56433883,56501676,56543548,56564072,56576720,56593072,56596155,56601932,56629288,56671781,56719240,56758521,56797087,56831821,56843400,56844303,56860281,56890372,56906744,56916317,56942108,56974100,57059007,57313203,57685327,57969484,58143979,58438310,58826731,59095365,59277417,59379449,59539717,60233948,60789140,60730582,60627498,60536709,60421760,59729081,59554023
ITA,rural,19000219,18956292,18899110,18826343,18737650,18723830,18741940,18757444,18774184,18786528,18799764,18820178,18845634,18872760,18897182,18889575,18867028,18836766,18802959,18774128,18749929,18721181,18690180,18664484,18640786,18611507,18626218,18678509,18702115,18689801,18715453,18770433,18787007,18774936,18737779,18645458,18685173,18679287,18483353,18276159,18073840,17861881,17479118,17247441
