survey_id,cache_id,wb_region_code,pcn_region_code,country_code,survey_acronym,survey_coverage,survey_comparability,comparable_spell,surveyid_year,reporting_year,survey_year,survey_time,welfare_type,survey_mean_lcu,survey_mean_ppp,reporting_pop,ppp,cpi,pop_data_level,gdp_data_level,pce_data_level,cpi_data_level,ppp_data_level,reporting_level,distribution_type,gd_type,is_interpolated,is_used_for_line_up,is_used_for_aggregation,display_cp
AUS_2018_SIH-LIS_V01_M_V01_A_PIP_PC-BIN,AUS_2018_SIH-LIS_D1_INC_BIN,EAP,OHI,AUS,SIH-LIS,national,2,1989 - 2018,2018,2018,2018,2018,income,100.69846,57.826077,24982688,1.5258403,1.1412742,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
AUT_1987_MC-LIS_V01_M_V01_A_PIP_PC-BIN,AUT_1987_MC-LIS_D1_INC_BIN,ECA,OHI,AUT,MC-LIS,national,0,1987 - 1995,1987,1987,1987,1987,income,295.79449,42.832417,7574586,.85144228,8.110774,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
AUT_1994_ECHP-LIS_V01_M_V01_A_PIP_PC-BIN,AUT_1994_ECHP-LIS_D1_INC_BIN,ECA,OHI,AUT,ECHP-LIS,national,1,1994 - 2000,1994,1994,1994,1994,income,400.31458,46.824982,7936118,.85144228,10.040806,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
AUT_1995_MC-LIS_V01_M_V01_A_PIP_PC-BIN,AUT_1995_MC-LIS_D1_INC_BIN,ECA,OHI,AUT,MC-LIS,national,0,1987 - 1995,1995,1995,1995,1995,income,348.95178,39.921471,7948278,.85144228,10.266057,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
AUT_1997_ECHP-LIS_V01_M_V01_A_PIP_PC-BIN,AUT_1997_ECHP-LIS_D1_INC_BIN,ECA,OHI,AUT,ECHP-LIS,national,1,1994 - 2000,1997,1997,1997,1997,income,404.26624,44.819363,7968041,.85144228,10.593674,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
AUT_2000_ECHP-LIS_V01_M_V01_A_PIP_PC-BIN,AUT_2000_ECHP-LIS_D1_INC_BIN,ECA,OHI,AUT,ECHP-LIS,national,1,1994 - 2000,2000,2000,2000,2000,income,445.34451,47.53093,8011566,.85144228,11.004355,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
AUT_2004_EU-SILC_V01_M_V04_A_PIP_PC-GPWG,AUT_2004_EU-SILC_D1_INC_GPWG,ECA,OHI,AUT,EU-SILC,national,2,2003 - 2019,2004,2003,2003,2004,income,35.181622,48.777103,8121423,.85144228,.84711945,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
AUT_2005_EU-SILC_V01_M_V05_A_PIP_PC-GPWG,AUT_2005_EU-SILC_D1_INC_GPWG,ECA,OHI,AUT,EU-SILC,national,2,2003 - 2019,2005,2004,2004,2005,income,37.892853,51.475048,8171966,.85144228,.86458033,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
AUT_2006_EU-SILC_V01_M_V04_A_PIP_PC-GPWG,AUT_2006_EU-SILC_D1_INC_GPWG,ECA,OHI,AUT,EU-SILC,national,2,2003 - 2019,2006,2005,2005,2006,income,37.048302,49.196678,8227829,.85144228,.88445824,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
AUT_2007_EU-SILC_V01_M_V08_A_PIP_PC-GPWG,AUT_2007_EU-SILC_D1_INC_GPWG,ECA,OHI,AUT,EU-SILC,national,2,2003 - 2019,2007,2006,2006,2007,income,38.474846,50.364964,8268641,.85144228,.89720809,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
AUT_2008_EU-SILC_V01_M_V09_A_PIP_PC-GPWG,AUT_2008_EU-SILC_D1_INC_GPWG,ECA,OHI,AUT,EU-SILC,national,2,2003 - 2019,2008,2007,2007,2008,income,40.940964,52.455669,8295487,.85144228,.91666454,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
AUT_2009_EU-SILC_V01_M_V09_A_PIP_PC-GPWG,AUT_2009_EU-SILC_D1_INC_GPWG,ECA,OHI,AUT,EU-SILC,national,2,2003 - 2019,2009,2008,2008,2009,income,42.964329,53.332943,8321496,.85144228,.94614404,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
AUT_2010_EU-SILC_V01_M_V08_A_PIP_PC-GPWG,AUT_2010_EU-SILC_D1_INC_GPWG,ECA,OHI,AUT,EU-SILC,national,2,2003 - 2019,2010,2009,2009,2010,income,44.716988,55.228947,8343323,.85144228,.95093441,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
AUT_2011_EU-SILC_V01_M_V06_A_PIP_PC-GPWG,AUT_2011_EU-SILC_D1_INC_GPWG,ECA,OHI,AUT,EU-SILC,national,2,2003 - 2019,2011,2010,2010,2011,income,45.988239,55.787315,8363404,.85144228,.96817994,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
AUT_2012_EU-SILC_V01_M_V06_A_PIP_PC-GPWG,AUT_2012_EU-SILC_D1_INC_GPWG,ECA,OHI,AUT,EU-SILC,national,2,2003 - 2019,2012,2011,2011,2012,income,46.608955,54.74118,8391643,.85144228,1,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
AUT_2013_EU-SILC_V01_M_V05_A_PIP_PC-GPWG,AUT_2013_EU-SILC_D1_INC_GPWG,ECA,OHI,AUT,EU-SILC,national,2,2003 - 2019,2013,2012,2012,2013,income,46.67551,53.489769,8429991,.85144228,1.0248567,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
AUT_2014_EU-SILC_V01_M_V05_A_PIP_PC-GPWG,AUT_2014_EU-SILC_D1_INC_GPWG,ECA,OHI,AUT,EU-SILC,national,2,2003 - 2019,2014,2013,2013,2014,income,49.941704,56.1105,8479823,.85144228,1.0453554,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
AUT_2015_EU-SILC_V01_M_V04_A_PIP_PC-GPWG,AUT_2015_EU-SILC_D1_INC_GPWG,ECA,OHI,AUT,EU-SILC,national,2,2003 - 2019,2015,2014,2014,2015,income,49.961395,55.245483,8546356,.85144228,1.0621419,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
AUT_2016_EU-SILC_V01_M_V03_A_PIP_PC-GPWG,AUT_2016_EU-SILC_D1_INC_GPWG,ECA,OHI,AUT,EU-SILC,national,2,2003 - 2019,2016,2015,2015,2016,income,50.220455,55.03849,8642699,.85144228,1.0716647,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
AUT_2017_EU-SILC_V01_M_V03_A_PIP_PC-GPWG,AUT_2017_EU-SILC_D1_INC_GPWG,ECA,OHI,AUT,EU-SILC,national,2,2003 - 2019,2017,2016,2016,2017,income,52.963352,57.53159,8736668,.85144228,1.0812196,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
AUT_2018_EU-SILC_V01_M_V01_A_PIP_PC-GPWG,AUT_2018_EU-SILC_D1_INC_GPWG,ECA,OHI,AUT,EU-SILC,national,2,2003 - 2019,2018,2017,2017,2018,income,53.342403,56.761963,8797566,.85144228,1.1037227,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
AUT_2019_EU-SILC_V01_M_V02_A_PIP_PC-GPWG,AUT_2019_EU-SILC_D1_INC_GPWG,ECA,OHI,AUT,EU-SILC,national,2,2003 - 2019,2019,2018,2018,2019,income,54.97839,57.356625,8840521,.85144228,1.1257792,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
AUT_2020_EU-SILC_V01_M_V01_A_PIP_PC-GPWG,AUT_2020_EU-SILC_D1_INC_GPWG,ECA,OHI,AUT,EU-SILC,national,2,2003 - 2019,2020,2019,2019,2020,income,56.939495,58.506882,8879920,.85144228,1.1430137,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
AZE_1995_SLC_V01_M_V01_A_PIP_PC-HIST,AZE_1995_SLC_D1_CON_HIST,ECA,ECA,AZE,SLC,national,0,1995,1995,1995,1995,1995,consumption,3671.1389,5.7466455,7684850,.32344002,1975.1162,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
AZE_2001_HBS_V01_M_V01_A_PIP_PC-HIST,AZE_2001_HBS_D1_CON_HIST,ECA,ECA,AZE,HBS,national,1,2001 - 2005,2001,2001,2001,2001,consumption,5223.3345,7.015882,8111200,.32344002,2301.8225,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
AZE_2002_HBS_V01_M_V03_A_PIP_PC-GPWG,AZE_2002_HBS_D1_CON_GPWG,ECA,ECA,AZE,HBS,national,1,2001 - 2005,2002,2002,2002,2002,consumption,6774.9458,8.8546009,8171950,.32344002,2365.6099,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
AZE_2003_HBS_V01_M_V02_A_PIP_PC-GPWG,AZE_2003_HBS_D1_CON_GPWG,ECA,ECA,AZE,HBS,national,1,2001 - 2005,2003,2003,2003,2003,consumption,7215.9263,9.2248745,8234100,.32344002,2418.4541,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
AZE_2004_HBS_V01_M_V02_A_PIP_PC-GPWG,AZE_2004_HBS_D1_CON_GPWG,ECA,ECA,AZE,HBS,national,1,2001 - 2005,2004,2004,2004,2004,consumption,7924.0117,9.4932013,8306500,.32344002,2580.7068,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
AZE_2005_HBS_V01_M_V03_A_PIP_PC-GPWG,AZE_2005_HBS_D1_CON_GPWG,ECA,ECA,AZE,HBS,national,1,2001 - 2005,2005,2005,2005,2005,consumption,9658.043,10.556123,8391850,.32344002,2828.7266,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
BDI_1992_EDCM_V01_M_V01_A_PIP_PC-GROUP,BDI_1992_EDCM_D1_CON_GROUP,SSA,SSA,BDI,EDCM,national,0,1992,1992,1992,1992,1992,consumption,72.747284,1.3817663,5685569,496.11664,.10612028,national,national,national,national,national,national,group,T05,FALSE,TRUE,FALSE,1
BDI_1998_EP_V01_M_V01_A_PIP_PC-HIST,BDI_1998_EP_D1_CON_HIST,SSA,SSA,BDI,EP,national,1,1998 - 2013,1998,1998,1998.5,1998-1999,consumption,190.15526,1.2672671,6185564,496.11664,.30245194,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
BDI_2006_QUIBB_V01_M_V01_A_PIP_PC-GPWG,BDI_2006_QUIBB_D1_CON_GPWG,SSA,SSA,BDI,QUIBB,national,1,1998 - 2013,2006,2006,2006,2006,consumption,438.97012,1.5397676,7607850,496.11664,.57464021,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
BDI_2013_ECVMB_V01_M_V04_A_PIP_PC-GPWG,BDI_2013_ECVMB_D1_CON_GPWG,SSA,SSA,BDI,ECVMB,national,1,1998 - 2013,2013,2013,2013.5,2013-2014,consumption,1134.7598,1.7547262,9540302,496.11664,1.3034992,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
BEL_1985_SEP-LIS_V01_M_V01_A_PIP_PC-BIN,BEL_1985_SEP-LIS_D1_INC_BIN,ECA,OHI,BEL,SEP-LIS,national,0,1985 - 1997,1985,1985,1985,1985,income,616.73651,30.125046,9858308,.87774771,23.323959,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
BEL_1988_SEP-LIS_V01_M_V01_A_PIP_PC-BIN,BEL_1988_SEP-LIS_D1_INC_BIN,ECA,OHI,BEL,SEP-LIS,national,0,1985 - 1997,1988,1988,1988,1988,income,674.86761,31.677736,9901664,.87774771,24.271397,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
BEL_1992_SEP-LIS_V01_M_V01_A_PIP_PC-BIN,BEL_1992_SEP-LIS_D1_INC_BIN,ECA,OHI,BEL,SEP-LIS,national,0,1985 - 1997,1992,1992,1992,1992,income,818.89008,34.086838,10045158,.87774771,27.369644,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
BEL_1995_PSBH-ECHP-LIS_V01_M_V01_A_PIP_PC-BIN,BEL_1995_PSBH-ECHP-LIS_D1_INC_BIN,ECA,OHI,BEL,PSBH-ECHP-LIS,national,1,1995 - 2000,1995,1995,1995,1995,income,1047.4937,40.848709,10136811,.87774771,29.214828,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
BEL_1997_SEP-LIS_V01_M_V01_A_PIP_PC-BIN,BEL_1997_SEP-LIS_D1_INC_BIN,ECA,OHI,BEL,SEP-LIS,national,0,1985 - 1997,1997,1997,1997,1997,income,1068.5048,40.166256,10181245,.87774771,30.307171,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
BEL_2000_PSBH-ECHP-LIS_V01_M_V01_A_PIP_PC-BIN,BEL_2000_PSBH-ECHP-LIS_D1_INC_BIN,ECA,OHI,BEL,PSBH-ECHP-LIS,national,1,1995 - 2000,2000,2000,2000,2000,income,1342.1233,48.197113,10251250,.87774771,31.725004,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
BEL_2004_EU-SILC_V01_M_V04_A_PIP_PC-GPWG,BEL_2004_EU-SILC_D1_INC_GPWG,ECA,OHI,BEL,EU-SILC,national,2,2003 - 2019,2004,2003,2003,2004,income,31.555571,43.202957,10376133,.87774771,.83213317,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
BEL_2005_EU-SILC_V01_M_V05_A_PIP_PC-GPWG,BEL_2005_EU-SILC_D1_INC_GPWG,ECA,OHI,BEL,EU-SILC,national,2,2003 - 2019,2005,2004,2004,2005,income,34.764225,46.618233,10421137,.87774771,.84958535,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
BEL_2006_EU-SILC_V01_M_V04_A_PIP_PC-GPWG,BEL_2006_EU-SILC_D1_INC_GPWG,ECA,OHI,BEL,EU-SILC,national,2,2003 - 2019,2006,2005,2005,2006,income,35.690273,46.56488,10478617,.87774771,.87321597,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
BEL_2007_EU-SILC_V01_M_V08_A_PIP_PC-GPWG,BEL_2007_EU-SILC_D1_INC_GPWG,ECA,OHI,BEL,EU-SILC,national,2,2003 - 2019,2007,2006,2006,2007,income,35.714405,45.776409,10547958,.87774771,.88885713,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
BEL_2008_EU-SILC_V01_M_V09_A_PIP_PC-GPWG,BEL_2008_EU-SILC_D1_INC_GPWG,ECA,OHI,BEL,EU-SILC,national,2,2003 - 2019,2008,2007,2007,2008,income,37.422291,47.106693,10625700,.87774771,.90506142,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
BEL_2009_EU-SILC_V01_M_V09_A_PIP_PC-GPWG,BEL_2009_EU-SILC_D1_INC_GPWG,ECA,OHI,BEL,EU-SILC,national,2,2003 - 2019,2009,2008,2008,2009,income,39.626873,47.738594,10709973,.87774771,.94569367,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
BEL_2010_EU-SILC_V01_M_V08_A_PIP_PC-GPWG,BEL_2010_EU-SILC_D1_INC_GPWG,ECA,OHI,BEL,EU-SILC,national,2,2003 - 2019,2010,2009,2009,2010,income,40.016144,48.233177,10796493,.87774771,.94519114,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
BEL_2011_EU-SILC_V01_M_V06_A_PIP_PC-GPWG,BEL_2011_EU-SILC_D1_INC_GPWG,ECA,OHI,BEL,EU-SILC,national,2,2003 - 2019,2011,2010,2010,2011,income,40.590382,47.877159,10895586,.87774771,.96588421,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
BEL_2012_EU-SILC_V01_M_V06_A_PIP_PC-GPWG,BEL_2012_EU-SILC_D1_INC_GPWG,ECA,OHI,BEL,EU-SILC,national,2,2003 - 2019,2012,2011,2011,2012,income,41.000134,46.710609,11038264,.87774771,1,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
BEL_2013_EU-SILC_V01_M_V05_A_PIP_PC-GPWG,BEL_2013_EU-SILC_D1_INC_GPWG,ECA,OHI,BEL,EU-SILC,national,2,2003 - 2019,2013,2012,2012,2013,income,43.362408,48.037792,11106932,.87774771,1.0283966,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
BEL_2014_EU-SILC_V01_M_V05_A_PIP_PC-GPWG,BEL_2014_EU-SILC_D1_INC_GPWG,ECA,OHI,BEL,EU-SILC,national,2,2003 - 2019,2014,2013,2013,2014,income,43.753899,47.937897,11159407,.87774771,1.0398437,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
BEL_2015_EU-SILC_V01_M_V04_A_PIP_PC-GPWG,BEL_2015_EU-SILC_D1_INC_GPWG,ECA,OHI,BEL,EU-SILC,national,2,2003 - 2019,2015,2014,2014,2015,income,44.429214,48.512852,11209057,.87774771,1.0433792,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
BEL_2016_EU-SILC_V01_M_V03_A_PIP_PC-GPWG,BEL_2016_EU-SILC_D1_INC_GPWG,ECA,OHI,BEL,EU-SILC,national,2,2003 - 2019,2016,2015,2015,2016,income,45.207455,49.087029,11274196,.87774771,1.049237,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
BEL_2017_EU-SILC_V01_M_V03_A_PIP_PC-GPWG,BEL_2017_EU-SILC_D1_INC_GPWG,ECA,OHI,BEL,EU-SILC,national,2,2003 - 2019,2017,2016,2016,2017,income,45.601448,48.5564,11331422,.87774771,1.0699474,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
BEL_2018_EU-SILC_V01_M_V02_A_PIP_PC-GPWG,BEL_2018_EU-SILC_D1_INC_GPWG,ECA,OHI,BEL,EU-SILC,national,2,2003 - 2019,2018,2017,2017,2018,income,47.08593,49.093365,11375158,.87774771,1.0926942,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
BEL_2019_EU-SILC_V01_M_V01_A_PIP_PC-GPWG,BEL_2019_EU-SILC_D1_INC_GPWG,ECA,OHI,BEL,EU-SILC,national,2,2003 - 2019,2019,2018,2018,2019,income,49.179512,50.244602,11427054,.87774771,1.115129,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
BEL_2020_EU-SILC_V01_M_V01_A_PIP_PC-GPWG,BEL_2020_EU-SILC_D1_INC_GPWG,ECA,OHI,BEL,EU-SILC,national,2,2003 - 2019,2020,2019,2019,2020,income,51.617584,51.988495,11488980,.87774771,1.1311514,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
BEN_2003_QUIBB_V01_M_V01_A_PIP_PC-GPWG,BEN_2003_QUIBB_D1_CON_GPWG,SSA,SSA,BEN,QUIBB,national,0,2003,2003,2003,2003,2003,consumption,449.06018,2.4895494,7520556,225.41248,.8002134,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
BEN_2011_EMICOV_V01_M_V01_A_PIP_PC-GPWG,BEN_2011_EMICOV_D1_CON_GPWG,SSA,SSA,BEN,EMICOV,national,1,2011 - 2015,2011,2011,2011.33,2011-2012,consumption,623.06873,2.7039442,9460829,225.41248,1.0222574,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
BEN_2015_EMICOV_V01_M_V03_A_PIP_PC-GPWG,BEN_2015_EMICOV_D1_CON_GPWG,SSA,SSA,BEN,EMICOV,national,1,2011 - 2015,2015,2015,2015,2015,consumption,652.99573,2.711241,10575962,225.41248,1.0684748,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
BEN_2018_EHCVM_V01_M_V02_A_PIP_PC-GPWG,BEN_2018_EHCVM_D1_CON_GPWG,SSA,SSA,BEN,EHCVM,national,2,2018,2018,2018,2018.5,2018-2019,consumption,1023.9567,4.1988144,11485035,225.41248,1.0818746,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
BFA_1994_EP-I_V01_M_V01_A_PIP_PC-GPWG,BFA_1994_EP-I_D1_CON_GPWG,SSA,SSA,BFA,EP-I,national,0,1994,1994,1994,1994.25,1994-1995,consumption,183.15471,1.3367046,9816584,223.07281,.61423701,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
BFA_1998_EP-II_V01_M_V01_A_PIP_PC-GPWG,BFA_1998_EP-II_D1_CON_GPWG,SSA,SSA,BFA,EP-II,national,1,1998 - 2003,1998,1998,1998,1998,consumption,266.30426,1.6150193,10968722,223.07281,.73918599,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
BFA_2003_ECVM_V01_M_V02_A_PIP_PC-GPWG,BFA_2003_ECVM_D1_CON_GPWG,SSA,SSA,BFA,ECVM,national,1,1998 - 2003,2003,2003,2003,2003,consumption,418.68466,2.3516805,12654624,223.07281,.79810876,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
BFA_2009_ECVM_V01_M_V02_A_PIP_PC-GPWG,BFA_2009_ECVM_D1_CON_GPWG,SSA,SSA,BFA,ECVM,national,2,2009,2009,2009,2009,2009,consumption,519.98907,2.3770533,15141098,223.07281,.98063791,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
BFA_2014_EMC_V01_M_V04_A_PIP_PC-GPWG,BFA_2014_EMC_D1_CON_GPWG,SSA,SSA,BFA,EMC,national,3,2014,2014,2014,2014,2014,consumption,637.72723,2.7461579,17586029,223.07281,1.041029,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
BFA_2018_EHCVM_V01_M_V02_A_PIP_PC-GPWG,BFA_2018_EHCVM_D1_CON_GPWG,SSA,SSA,BFA,EHCVM,national,4,2018,2018,2018,2018.5,2018-2019,consumption,997.93323,4.172698,19751466,223.07281,1.0721064,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
BGD_1983_HHES_V01_M_V01_A_PIP_PC-GROUP,BGD_1983_HHES_D1_CON_GROUP,SAR,SAS,BGD,HHES,national,0,1983 - 1988,1983,1983,1983.5,1983-1984,consumption,9.7896986,2.3898625,86142490,24.732119,.16562851,national,national,national,national,national,national,group,T05,FALSE,TRUE,FALSE,1
BGD_1985_HHES_V01_M_V01_A_PIP_PC-GROUP,BGD_1985_HHES_D1_CON_GROUP,SAR,SAS,BGD,HHES,national,0,1983 - 1988,1985,1985,1985.5,1985-1986,consumption,13.147726,2.6381872,90764180,24.732119,.20150402,national,national,national,national,national,national,group,T05,FALSE,TRUE,FALSE,1
BGD_1988_HHES_V01_M_V01_A_PIP_PC-GROUP,BGD_1988_HHES_D1_CON_GROUP,SAR,SAS,BGD,HHES,national,0,1983 - 1988,1988,1988,1988.5,1988-1989,consumption,15.398794,2.4224923,98186350,24.732119,.25701767,national,national,national,national,national,national,group,T05,FALSE,TRUE,FALSE,1
BGD_1991_HHES_V01_M_V01_A_PIP_PC-HIST,BGD_1991_HHES_D1_CON_HIST,SAR,SAS,BGD,HHES,national,1,1991 - 1995,1991,1991,1991.5,1991-1992,consumption,17.808975,2.3683329,105599125,24.732119,.30404288,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
BGD_1995_HHES_V01_M_V01_A_PIP_PC-HIST,BGD_1995_HHES_D1_CON_HIST,SAR,SAS,BGD,HHES,national,1,1991 - 1995,1995,1995,1995.5,1995-1996,consumption,25.096096,2.8753102,115169933,24.732119,.35290691,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
BGD_2000_HIES_V01_M_V04_A_PIP_PC-GPWG,BGD_2000_HIES_D1_CON_GPWG,SAR,SAS,BGD,HIES,national,2,2000 - 2016,2000,2000,2000,2000,consumption,28.798138,2.9692369,127657862,24.732119,.39215544,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
BGD_2005_HIES_V01_M_V04_A_PIP_PC-GPWG,BGD_2005_HIES_D1_CON_GPWG,SAR,SAS,BGD,HIES,national,2,2000 - 2016,2005,2005,2005,2005,consumption,40.45776,3.3142586,139035505,24.732119,.49357608,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
BGD_2010_HIES_V01_M_V04_A_PIP_PC-GPWG,BGD_2010_HIES_D1_CON_GPWG,SAR,SAS,BGD,HIES,national,2,2000 - 2016,2010,2010,2010,2010,consumption,80.458321,3.5474031,147575433,24.732119,.91706288,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
BGD_2016_HIES_V01_M_V05_A_PIP_PC-GPWG,BGD_2016_HIES_D1_CON_GPWG,SAR,SAS,BGD,HIES,national,2,2000 - 2016,2016,2016,2016,2016,consumption,124.94265,3.8878698,157977151,24.732119,1.2993845,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
BGR_1989_HBS_V01_M_V01_A_PIP_PC-GROUP,BGR_1989_HBS_D1_CON_GROUP,ECA,ECA,BGR,HBS,national,0,1989 - 1994,1989,1989,1989,1989,consumption,4.913589,22.6068,8876972,.79387558,.27378353,national,national,national,national,national,national,group,T05,FALSE,TRUE,FALSE,0
BGR_1992_HBS_V01_M_V01_A_PIP_PC-GROUP,BGR_1992_HBS_D1_INC_GROUP,ECA,ECA,BGR,HBS,national,1,1992,1992,1992,1992,1992,income,43.378521,19.220509,8540164,.79387558,2.8428729,national,national,national,national,national,national,group,T05,FALSE,TRUE,FALSE,0
BGR_1994_HBS_V01_M_V01_A_PIP_PC-GROUP,BGR_1994_HBS_D1_CON_GROUP,ECA,ECA,BGR,HBS,national,0,1989 - 1994,1994,1994,1994,1994,consumption,99.829147,13.050366,8443591,.79387558,9.6356773,national,national,national,national,national,national,group,T05,FALSE,TRUE,FALSE,0
BGR_1995_IHS_V01_M_V01_A_PIP_PC-GPWG,BGR_1995_IHS_D1_CON_GPWG,ECA,ECA,BGR,IHS,national,3,1995 - 2001,1995,1995,1995,1995,consumption,.14981198,12.084426,8406067,.79387558,.015615937,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,0
BGR_1997_IHS_V01_M_V01_A_PIP_PC-GROUP,BGR_1997_IHS_D1_CON_GROUP,ECA,ECA,BGR,IHS,national,2,1997,1997,1997,1997,1997,consumption,2.1616437,6.7925129,8312068,.79387558,.40086785,national,national,national,national,national,national,group,T05,FALSE,TRUE,FALSE,0
BGR_2001_IHS_V01_M_V01_A_PIP_PC-GPWG,BGR_2001_IHS_D1_CON_GPWG,ECA,ECA,BGR,IHS,national,3,1995 - 2001,2001,2001,2001,2001,consumption,4.4004569,9.5912676,8009142,.79387558,.57792211,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,0
BGR_2003_MTHS_V01_M_V01_A_PIP_PC-GPWG,BGR_2003_MTHS_D1_CON_GPWG,ECA,ECA,BGR,MTHS,national,4,2003 - 2007,2003,2003,2003,2003,consumption,4.4634204,8.9833155,7775327,.79387558,.62586218,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,0
BGR_2007_EU-SILC_V01_M_V08_A_PIP_PC-GPWG,BGR_2007_EU-SILC_D1_INC_GPWG,ECA,ECA,BGR,EU-SILC,national,5,2006 - 2014,2007,2006,2006,2007,income,5.9468274,10.008103,7601022,.79387558,.74848157,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
BGR_2007_MTHS_V01_M_V01_A_PIP_PC-GPWG,BGR_2007_MTHS_D1_CON_GPWG,ECA,ECA,BGR,MTHS,national,4,2003 - 2007,2007,2007,2007,2007,consumption,7.7069902,11.964974,7545338,.79387558,.81137305,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,0
BGR_2008_EU-SILC_V01_M_V09_A_PIP_PC-GPWG,BGR_2008_EU-SILC_D1_INC_GPWG,ECA,ECA,BGR,EU-SILC,national,5,2006 - 2014,2008,2007,2007,2008,income,9.1243887,14.165462,7545338,.79387558,.81137305,national,national,national,national,national,national,micro,,FALSE,TRUE,FALSE,1
