country_code,data_level,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46
SLE,national,615.51868,616.64966,630.33521,646.24042,650.34796,666.80695,638.41449,648.83276,598.58252,588.74866,612.33228,552.7608,543.9967,553.71796,562.97479,456.03506,464.30713,457.2919,421.27927,427.80231,400.55768,403.4097,388.25714,403.04987,364.01627,440.56119,459.80331,469.13162,471.88815,476.32883,500.92822,515.57813,520.21436,535.82074,556.84692,627.11597,740.33112,757.16919,588.22888,610.49005,622.53033,630.48248,649.76031,623.8891
SLV,national,3397.5813,3507.1052,3297.5906,2726.9905,2529.533,2334.4907,2337.0305,2336.0967,2319.1379,2293.2102,2320.4866,2333.7927,2325.7837,2406.0483,2409.0315,2542.9033,2654.5164,2743.373,2839.2053,2831.3877,2891.6016,2941.9404,2981.3418,2992.9009,2999.324,3028.5461,3059.5664,3071.5459,3140.033,3261.7639,3308.0496,3364.1003,3280.0205,3334.9329,3447.3501,3528.8672,3591.427,3636.0103,3705.5796,3781.3787,3846.9739,3920.5264,3993.5291,3632.4539
SMR,national,,,,,,,,,,,,,,,,,,,,,47018.816,49987.094,53928.164,54463.332,56761.473,56216.441,57604.496,59432.02,60080.324,61604.148,65163.051,64056.895,56716.941,52932.426,47865.836,43872.996,42925.996,42123.734,42662.902,43359.434,43254.52,43775.785,44709.457,41590.895
SOM,national,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1899887e-07,333.79337,330.41879,345.70081,386.43781,407.42584,406.42725,425.4166,446.85422,444.78842
SRB,national,4976.5396,5200.5854,5625.6987,5600.6309,5686.2803,5718.1372,5591.7524,5674.7905,5660.6895,5838.7778,5730.6714,5636.666,5725.4487,5094.0464,4626.1118,3429.9788,2440.8188,2564.6838,2781.2471,2958.4009,3180.5142,3299.2603,2999.1692,3193.2598,3418.7903,3640.2759,3808.095,4161.5962,4404.9609,4648.1982,4967.6211,5270.9595,5147.5703,5206.0879,5354.2017,5343.5801,5524.9692,5462.7358,5588.981,5805.8994,5959.5225,6261.5273,6567.9097,6540.7246
SSD,national,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2314.7749,2335.8167,2261.061,1653.4178,1196.7871,1265.342,1196.9456,1159.5632,974.71588,892.63666,849.07452,830.71185,753.37817
STP,national,1549.9976,1548.9326,1754.463,1694.2948,1489.421,1502.394,1410.7494,1293.0061,1376.5095,1262.1539,1191.5244,1181.7657,1183.932,1126.2137,1107.9467,1083.6388,1082.8135,1086.0568,1087.2905,1083.2592,1074.0781,1081.031,1088.2643,1073.8966,1081.4065,1086.9126,1135.6023,1153.5731,1206.0952,1281.818,1286.7457,1352.8296,1348.1906,1402.3021,1431.0603,1445.6798,1486.239,1554.0472,1584.7756,1620.0565,1651.012,1667.8579,1672.8961,1692.2188
SUR,national,7722.4121,8221.6553,8155.8584,7423.5576,7937.0972,7587.2437,7264.0703,7078.3794,7143.2891,7094.6421,6534.2651,6901.855,7043.1284,6591.936,6641.4072,6546.7266,6002.9238,6106.1499,6012.8403,5986.8486,6245.083,6309.9028,6147.4741,6202.416,6386.5684,6488.4146,6816.4717,7309.8501,7550.3784,7895.6348,8203.6094,8445.3652,8600.2471,8941.9932,9358.0264,9502.0176,9672.6699,9592.5186,9168.2373,8628.8555,8677.7822,9020.4404,9035.1973,7529.6143
SVK,national,,,,,,,,,7988.5293,8277.2393,8433.4258,8559.1875,8609.8975,8366.4883,7124.707,6652.2271,6752.8818,7143.728,7539.0771,8021.1597,8480.8076,8814.6641,8796.3457,8911.0127,9217.8125,9636.9873,10173.628,10712.862,11421.304,12390.766,13728.931,14481.879,13673.582,14520.562,14884.323,15060.833,15143.165,15540.632,16335.646,16629.744,17098.787,17723.021,18160.18,17353.73
SVN,national,14093.356,15168.832,16194.286,16030.577,15862.321,15563.704,15500.04,15650.864,15660.717,16008.598,15803.204,15221.128,15034.683,13712.886,12431.227,11719.359,12108.038,12749.762,13270.735,13704.365,14415.776,14921.032,15705.499,16234.127,16729.938,17294.977,17796.219,18560.096,19231.664,20271.998,21566.078,22287.74,20419.957,20604.301,20738.646,20148.9,19914.465,20445.609,20881.768,21532.516,22554.686,23466.93,24061.604,22915.146
SWE,national,26857.6,27248.574,28233.242,28654.971,28750.805,29093.162,29632.699,30857.971,31472.592,32244.543,33214.957,33908.738,34577.484,34570.305,33941.984,33352.539,32474.43,33511.648,34648.117,35139.402,36197.633,37737.461,39309.598,41117.152,41601.309,42377.121,43194.926,44891.324,45990.375,47864.813,49145.195,48544.117,46043.48,48369.91,49539.973,48885.547,49048.82,49855.301,51545.484,51955.859,52576.809,52983.008,53490.352,51539.559
SWZ,national,1225.7302,1202.387,1199.3247,1303.8104,1444.2869,1411.4839,1379.6067,1414.4493,1418.0325,1537.9974,1703.7019,1756.642,1922.0302,2258.3372,2235.9846,2250.2776,2266.042,2269.5251,2329.7251,2371.4641,2399.5923,2420.6069,2456.4819,2471.5588,2477.4814,2572.1777,2662.208,2749.3,2902.0991,3059.6096,3175.2234,3179.0642,3205.8752,3304.4397,3356.0439,3513.377,3623.6602,3629.7991,3680.3494,3686.2156,3724.762,3774.6213,3833.2468,3723.2961
SXM,national,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32365.115,33579.297,35776.313,35011.965,33563.602,33118.754,32274.891,31507.869,29237.846,27254.41,,
SYC,national,5216.2935,6282.6147,7212.708,6843.501,6205.3721,6100.0078,6003.0132,6236.7852,6874.6919,6819.8892,6824.3081,7165.8184,7920.8418,8433.4912,8551.626,9122.0879,9487.5801,9164.2207,8955.917,9259.4707,10246.105,10892.017,10880.097,10946.704,10688.732,10492.615,9987.2715,9738.5879,10566.553,11322.415,12438.709,11902.491,11724.825,12080.941,13380.955,13417.396,13964.562,14368.402,14745.342,15213.251,15740.26,15866.907,15913.95,14079.161
SYR,national,1001.8492,1065.0227,1038.4462,1148.4843,1194.4758,1184.5986,1169.5688,1043.374,1102.8391,982.32379,967.49902,1106.8567,927.20892,933.61761,976.23193,1071.7438,1106.0137,1153.0308,1200.0698,1281.4783,1308.5057,1359.2881,1277.0613,1254.5984,1240.8422,1265.9005,1331.3401,1390.302,1433.8152,1451.0023,1470.1659,1477.5725,1524.9414,1592.3507,1518.3549,1232.5352,1062.8143,926.38336,818.63428,715.46558,579.43689,512.1214,500.66354,437.07053
TCA,national,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23307.92,22609.738,22413.682,23926.701,26183.885,27637.76,26544.361,27623.67,28693.063,20723.916
TCD,national,481.14362,469.82477,361.95813,333.16162,329.45294,339.32172,383.25,381.22183,451.74054,420.76019,398.14664,445.24765,452.09009,419.4465,440.91495,461.23792,376.50677,401.39487,393.07794,388.43878,396.58734,409.60535,392.48895,374.9696,403.1297,420.81595,464.50027,597.70038,676.16211,657.08472,655.94257,653.87115,659.25232,724.03058,700.66272,737.61261,753.96265,779.84662,776.01978,704.96008,663.16473,658.6889,660.06995,634.75177
TGO,national,594.25507,645.07819,596.37164,663.68005,620.80579,577.35767,526.00861,535.10333,545.35699,535.88123,521.7514,539.96356,546.44391,531.28455,515.45374,484.53647,402.90234,452.9718,476.29605,503.77866,558.59387,528.48712,524.83472,505.50089,495.75391,501.40649,521.69189,503.62939,467.81885,467.61411,449.8269,455.55328,467.90414,483.23611,500.57053,519.32123,536.729,553.90948,570.90997,587.65808,598.19141,612.78577,630.79053,626.62207
THA,national,1246.4785,1344.322,1386.3541,1428.1398,1482.7089,1532.5873,1588.5624,1649.6636,1695.4012,1757.0306,1889.8319,2104.0715,2323.2947,2546.8469,2732.2395,2923.5432,3136.2158,3356.0981,3592.5007,3753.7021,3607.3625,3292.019,3403.115,3517.7988,3605.3682,3795.4106,4037.9712,4262.519,4412.4443,4603.7524,4826.8716,4884.418,4826.3213,5163.5977,5182.0425,5531.3491,5654.2856,5685.4023,5840.0532,6018.1772,6247.9922,6489.2573,6617.543,6198.4141
TJK,national,,,,1546.0826,1512.7179,1479.353,1492.5376,1471.55,1443.2975,1446.166,1382.6,1525.2898,1384.9667,1341.7601,1219.5314,849.83954,698.92896,541.74188,467.42905,383.60922,384.33868,398.78207,407.30014,434.34433,468.26108,510.08624,556.26898,602.43597,630.78198,661.94299,699.42194,739.26257,751.94629,783.51941,822.9032,864.70044,907.37811,945.52545,978.40497,1020.6161,1066.4067,1119.6428,1174.0917,1199.0599
TKM,national,,,,2927.1858,2885.2019,2845.8149,2828.502,2732.8479,2677.4465,2685.2373,2680.9092,2902.6833,2707.8811,3568.4194,3309.5671,2734.4053,2698.6479,2175.2109,1974.1073,2067.3159,1803.1322,1905.6222,2193.8752,2288.2446,2362.5532,2345.0298,2397.8965,2492.2964,2786.7739,3056.917,3353.1448,3794.9221,3968.373,4265.9487,4810.896,5249.7041,5679.019,6149.4263,6432.6855,6714.3774,7032.458,7349.459,7692.5786,7325.2271
TLS,national,,,,,,,,,,,,,,,,,,,,,,,,941.58997,1075.0377,979.64789,933.57068,913.40778,918.72742,862.41589,932.61493,1020.104,1103.863,1185.623,1234.0782,1271.3047,1287.2637,1321.2358,1332.7919,1351.9244,1285.1399,1251.4266,1466.8148,1587.8572
TON,national,,,,2145.1279,2432.2981,2509.0378,2553.5525,2657.7087,2766.9175,2831.2815,2838.2883,2808.8816,2778.626,2832.1306,2918.8601,2972.2339,3096.1643,3280.7678,3418.8572,3458.8816,3508.657,3601.2258,3665.5527,3731.1826,3870.9756,3986.0667,3959.4922,3887.0022,3856.9529,3827.7534,3891.8123,3854.4546,3755.5596,3905.7849,4075.4424,4134.4004,4218.0591,4305.9712,4470.4141,4661.0479,4697.1431,4664.6836,4641.2349,4677.4941
TTO,national,7513.3179,8153.3022,8327.543,9056.4082,9322.7705,9521.1406,8404.9648,7804.9341,7386.1367,7064.9351,6679.7109,6366.6226,6268.4536,6319.998,6474.3555,7084.1396,6997.583,7212.8521,7459.7573,7970.7012,8554.7402,9236.1328,9959.7275,10619.928,11023.752,11846.663,13490.326,14488.866,15312.721,17254.65,17993.498,18518.885,17618.834,18105.346,17943.482,18054.695,18335.883,18053.48,18214.461,17103.865,16515.025,16457.193,16192.323,14872.377
TUN,national,1719.3677,1787.7642,1858.9794,1945.7378,1997.4987,1931.8192,1964.8938,2020.2126,2077.7397,1996.3967,2079.5945,2033.665,2023.0094,2135.5356,2170.1208,2288.9961,2290.7007,2318.1824,2331.751,2460.1155,2558.6882,2648.7405,2778.8035,2881.2839,2964.5361,2980.208,3097.1252,3264.978,3350.5637,3493.6279,3690.5828,3806.4612,3880.8464,3975.729,3870.7578,3983.251,4029.2559,4097.0732,4094.8362,4095.1755,4139.6563,4195.251,4206.9541,3780.603
TUR,national,4285.0679,4253.0767,4132.7437,3941.5801,4039.9978,4089.6833,4197.4043,4382.2534,4473.3086,4691.998,5039.3076,5061.8726,4986.6377,5354.8047,5303.0098,5479.2939,5804.3193,5445.8525,5782.2529,6111.0781,6470.7832,6522.9419,6213.064,6543.7314,6075.9956,6373.1318,6644.146,7194.6821,7738.5781,8173.5361,8483.9658,8451.4795,7942.0313,8491.5889,9299.1377,9586.7695,10225.716,10549.676,11006.279,11187.054,11835.261,12006.815,11955.434,12038.628
TUV,national,,,,,,,,,,,,,,2244.0752,2298.2417,2337.4426,2411.2939,2640.5906,2497.9224,2344.2219,2575.6787,2973.6653,2923.4041,2880.2339,2900.7385,3091.9797,2948.6416,2865.4529,2722.396,2747.373,2892.9688,3094.8481,2929.8225,2820.6008,3002.6296,2855.7437,2957.5422,2963.5383,3197.7722,3255.8013,3349.4331,3391.3921,3674.354,3791.4585
TWN,national,6665.957,7423.1831,7865.4741,8277.1602,8705.0498,8965.21,9631.2305,10444.18,10807.62,11931.17,13305.24,14207.6,15291.83,15945.57,17108.971,18355.471,19426.16,20703.77,21863.83,23033.1,24182.689,24986.051,26470.391,27909.029,27359.57,28711.619,29813.67,31767.359,33358.051,35119.301,37391.422,37561.5,36823.398,40521.891,41897.102,42660.859,43612.48,45553.262,46106.211,47008.922,48500.852,49815.031,51260.91,52955.68
TZA,national,538.63092,538.63092,529.95203,519.64594,506.33456,493.80814,490.21866,491.72314,498.84079,515.96649,530.35309,537.32355,540.66357,560.60138,553.52637,538.11584,526.55548,518.02612,521.0553,530.53748,536.09961,543.28027,556.52814,567.54016,586.51093,611.28607,634.11047,662.72491,692.47711,717.26117,744.52484,764.85815,782.39783,808.1405,844.90607,857.08771,888.26318,920.078,947.93335,983.16589,1018.9897,1042.9877,1071.3501,1061.1703
UGA,national,477.29684,439.33453,381.99564,360.64185,363.47226,381.64639,379.64548,360.84253,343.52182,338.85822,347.03778,359.3479,369.2511,378.23529,382.09619,391.43225,406.88959,429.87622,459.76904,477.76797,487.30362,504.07382,516.47772,521.89343,541.20575,564.07739,582.70435,601.55042,632.91223,671.8783,706.77332,737.71179,759.01849,790.63684,815.92133,819.49695,827.41956,840.71014,851.5824,853.02966,860.43549,882.61456,892.90814,855.34357
UKR,national,,,,2769.0825,2843.6487,2921.8123,3037.5857,3099.0701,3069.9631,3076.8311,3155.3218,3221.98,3330.4805,3112.0369,2835.3284,2547.2878,2184.3667,1692.5088,1497.8099,1360.0419,1331.3184,1317.7463,1327.5673,1420.1166,1561.41,1660.4778,1833.3138,2065.1663,2144.2478,2322.2446,2528.0811,2598.833,2215.272,2315.0999,2449.9578,2459.7568,2466.4841,2346.2371,2124.6624,2185.3171,2246.7385,2336.9763,2425.6345,2344.363
URY,national,7098.2632,7430.9126,7837.1699,8239.0576,8312.7061,7452.7314,6643.832,6525.7705,6579.1064,7113.5215,7634.4287,7699.1855,7734.0508,7704.6748,7921.1372,8487.6094,8649.3525,9211.2695,9012.8154,9447.835,10183.982,10576.605,10318.354,10083.464,9679.1152,8929.1816,9007.5459,9464.4912,10169.597,10574.933,11245.22,12021.639,12496.403,13433.063,14086.018,14541.032,15168.419,15609.021,15613.746,15821.359,16020.381,16037.932,16036.297,15044.64
USA,national,29586.432,30895.035,31523.406,31142.193,31620.637,30755.949,31872.998,33884.875,34986.355,35864.824,36775.297,37965.133,38989.492,39278.594,38715.262,39526.973,40082.605,41189.238,41794.191,42869.246,44212.168,45658.137,47282.285,48689.031,48690.809,49081.359,50053.625,51476.488,52796.09,53782.297,54272.719,53688.363,51869.707,52760,53190.23,53989.25,54604.129,55574.355,56863.371,57418.934,58387.777,59821.594,60836.77,58559.676
UZB,national,,,,1651.5181,1667.9158,1682.7623,1700.0465,1593.0181,1591.2452,1529.8646,1480.2281,1576.6594,1586.6996,1565.5649,1524.9979,1322.8197,1263.3569,1174.3802,1142.9711,1140.3798,1177.2745,1208.2926,1246.7378,1276.7603,1313.1923,1348.7638,1389.5872,1475.9696,1560.292,1656.2225,1787.4902,1917.8494,2037.5815,2131.3577,2231.0527,2354.5938,2487.2444,2613.7483,2753.9712,2867.051,2943.0991,3047.3083,3161.4153,3154.4082
VCT,national,2159.8628,2347.4885,2403.4961,2439.7668,2530.3721,2622.5459,2659.1157,2814.051,2967.1145,3112.0322,3105.3599,3521.5327,3553.0696,3784.9731,3704.6416,3856.7439,4115.4556,4061.207,4377.2749,4436.1138,4595.3511,4787.2148,4918.9707,4998.481,5078.9595,5389.9204,5792.2168,6021.9531,6166.2891,6641.2666,6868.7109,6984.9473,6845.1431,6617.7783,6586.5635,6670.0034,6780.77,6847.5063,6921.7026,7031.7256,7078.812,7206.498,7219.8921,6962.7539
VEN,national,22042.248,21778.135,21347.082,20269.449,19413.76,19352.15,16965.93,17364.689,17040.02,17859.471,18258.631,18972.24,15941.9,16424.641,17598.57,18235.91,17875.119,17071.449,17364.32,16965.029,17681.471,17385.75,16027.2,16072.08,16343.75,14654.61,13301.81,15485.93,16817.619,18193.57,19485.41,20205.67,19268.25,18702.9,19201.51,19990.75,19973.02,18928.27,,,,,,
VIR,national,,,,,,,,,,,,,,,,,,,,,,,,,,43205.727,43036.18,44466.289,46021.59,47671.566,49598.125,50174.754,46862.809,47162.738,43320.176,36938.168,34663.645,34098.711,34007.352,34614.75,34435.496,35073.629,35961.582,
VNM,national,415.1416,409.09277,403.36227,384.26068,398.23389,422.36484,443.90219,472.14273,478.97211,481.29001,487.51688,501.38651,526.74585,541.90039,562.22729,598.37225,634.0047,677.38745,729.54028,785.53345,837.84631,874.99811,906.09363,957.00372,1005.7968,1058.9851,1121.4919,1194.9604,1273.3455,1349.5637,1432.2058,1498.8384,1564.3475,1648.2618,1733.3113,1805.3612,1883.3086,1975.0791,2085.1013,2191.8196,2317.3691,2456.7913,2604.2241,2655.7678
VUT,national,,,2958.8015,2552.2231,2597.7112,2586.9065,2604.3721,2789.8416,2754.2495,2688.0881,2551.0793,2449.4971,2426.3782,2640.3792,2648.6245,2639.0435,2582.448,2741.7114,2702.822,2708.3887,2789.3696,2773.5181,2732.6377,2836.561,2678.709,2477.6792,2518.5659,2552.7476,2621.9128,2776.2473,2789.7986,2877.46,2893.4653,2855.8682,2867.2861,2816.7666,2751.3208,2759.3708,2695.6663,2749.074,2849.2634,2860.0125,2900.488,2638.8923
WSM,national,,,,2922.9854,2643.0596,2601.1697,2607.9976,2662.2063,2776.6602,2849.4458,2828.5605,2851.345,2826.8408,2713.8735,2657.634,2683.7432,2677.5283,2707.0728,2873.8196,2965.7539,2993.2639,3045.2148,3169.6599,3371.9587,3541.0413,3676.1396,3820.5691,3963.2034,4058.0474,4199.8032,4322.1685,4210.9639,4086.7363,4147.3721,4110.4551,3983.2341,3944.877,4001.1487,4225.7188,4393.0732,4370.9214,4419.0669,4429.9976,4279.9033
XKX,national,,,,,,,,,,,,,,,,,,,,,,,,2215.2278,2321.5349,2291.936,2376.3582,2330.6375,2389.4067,2440.5986,2606.5706,2621.4236,2731.3831,2843.3801,2997.2192,3021.3672,3163.4602,3279.04,3520.7664,3739.1814,3890.1963,4009.1064,4219.0806,4024.1389
YEM,national,1943.2903,2050.4363,2105.1372,2058.3313,2124.3108,2100.0618,2158.1462,2177.3198,2096.1145,2077.5049,2093.2947,2113.0322,2115.2878,2042.5414,2066.5874,2123.6482,2098.4922,2135.6169,2163.5254,2182.4436,2223.811,2289.3726,2309.6987,2383.748,2404.0864,2427.5249,2446.6843,2471.6169,2536.1887,2543.208,2554.6531,2574.1011,2599.49,2722.5215,2311.2051,2302.1482,2348.5176,2282.6919,1601.8301,1415.8394,1311.8434,1290.9253,1274.5862,1136.6896
ZAF,national,5279.9077,5307.1895,5372.0991,5581.4551,5725.0259,5548.4712,5297.835,5419.7222,5216.8833,5090.5332,5075.9717,5168.1426,5169.7881,5031.4658,4858.9673,4637.8677,4581.2183,4619.3882,4662.397,4770.1782,4809.2183,4756.3872,4798.4473,4930.0254,4996.0786,5115.8809,5202.6875,5373.8071,5587.7935,5826.8262,6060.394,6170.9053,5992.0273,6084.9678,6182.7939,6231.6206,6284.8604,6273.5664,6259.8398,6209.3657,6192.8926,6199.8916,6125.7354,5659.207
ZMB,national,1161.0286,1128.8757,1058.3743,1054.0382,1081.4354,1015.7071,962.54419,927.86133,912.6698,890.48816,886.3042,914.02313,878.99457,851.18481,829.22913,795.14026,829.06439,739.33954,741.79028,767.40771,775.27148,751.23608,764.92053,773.7207,793.80487,808.44025,842.69373,879.00537,918.31036,965.06555,1018.1197,1067.7552,1133.8534,1214.6949,1244.1378,1297.7626,1321.2488,1340.811,1338.2909,1347.748,1354.4071,1368.6018,1348.7384,1273.8795
ZWE,national,1426.399,1344.3619,1344.0081,1486.219,1614.2101,1597.8901,1564.9161,1479.9357,1526.5079,1503.8894,1468.9753,1528.2769,1559.4944,1623.9302,1673.8749,1492.2976,1481.8516,1594.4156,1576.0869,1719.7137,1748.8351,1784.9215,1758.9973,1696.7533,1715.0562,1558.5469,1290.6556,1211.8881,1137.3032,1090.818,1042.3553,849.61157,940.53168,1110.447,1248.7292,1432.3059,1435.0626,1443.6178,1445.0697,1433.6088,1479.3761,1529.0264,1414.8291,1307.0137
